Date,Open,High,Low,Close,Volume
2011-03-22,5432.16,5468.76,5422.67,5453.82,0
2011-03-21,5445.59,5454.68,5393.28,5409.51,0
2011-03-18,5515.7,5518.74,5411.57,5419.78,0
2011-03-17,5510.96,5544.61,5478.18,5490.35,0
2011-03-16,5502.97,5565.33,5502.97,5543.0,0
2011-03-15,5483.04,5524.5,5413.73,5479.81,0
2011-03-14,5484.7,5569.16,5484.7,5563.95,0
2011-03-11,5511.67,5546.79,5456.14,5485.8,0
2011-03-10,5555.03,5555.03,5512.91,5532.55,0
2011-03-09,5573.26,5594.42,5519.1,5566.7,0
2011-03-08,5505.18,5561.56,5505.18,5553.07,0
2011-03-07,5530.7,5530.7,5446.17,5492.52,0
2011-03-04,5596.27,5634.51,5556.88,5567.97,0
2011-03-03,5524.88,5598.62,5503.63,5563.07,0
2011-03-01,5408.53,5562.64,5408.53,5555.28,0
2011-02-28,5370.21,5502.44,5350.79,5370.5,0
2011-02-25,5347.22,5370.5,5271.66,5343.26,0
2011-02-24,5463.9,5463.9,5290.99,5311.47,0
2011-02-23,5492.16,5526.69,5466.76,5474.46,0
2011-02-22,5543.57,5553.55,5476.25,5506.27,0
2011-02-21,5501.37,5560.3,5453.33,5555.31,0
2011-02-18,5601.45,5643.69,5481.33,5495.87,0
2011-02-17,5539.44,5593.62,5512.22,5587.47,0
2011-02-16,5519.98,5548.62,5508.2,5528.32,0
2011-02-15,5511.45,5545.43,5449.89,5520.16,0
2011-02-14,5395.44,5503.36,5386.61,5496.31,0
2011-02-11,5275.07,5348.91,5209.43,5343.59,0
2011-02-10,5286.71,5299.35,5221.13,5259.71,0
2011-02-09,5348.01,5372.76,5255.63,5282.67,0
2011-02-08,5474.94,5474.94,5350.54,5359.75,0
2011-02-07,5479.76,5487.92,5432.1,5448.77,0
2011-02-04,5572.72,5603.65,5424.93,5447.87,0
2011-02-03,5481.02,5575.41,5465.89,5570.97,0
2011-02-02,5504.32,5533.82,5460.77,5474.2,0
2011-02-01,5574.59,5578.15,5446.46,5457.02,0
2011-01-31,5522.72,5567.97,5456.59,5550.02,0
2011-01-28,5665.11,5665.11,5504.78,5558.01,0
2011-01-27,5780.37,5780.37,5654.16,5659.81,0
2011-01-25,5821.36,5854.53,5746.68,5751.28,0
2011-01-24,5778.7,5813.45,5760.92,5801.21,0
2011-01-21,5757.02,5778.73,5739.25,5757.27,0
2011-01-20,5727.52,5778.23,5696.7,5764.55,0
2011-01-19,5784.68,5794.74,5722.45,5748.39,0
2011-01-18,5731.76,5773.85,5725.64,5767.66,0
2011-01-17,5724.34,5744.96,5685.15,5706.03,0
2011-01-14,5817.81,5882.62,5699.98,5712.64,0
2011-01-13,5898.29,5916.38,5799.72,5813.43,0
2011-01-12,5845.0,5915.5,5764.58,5905.86,0
2011-01-11,5825.17,5873.29,5754.19,5806.45,0
2011-01-10,5961.16,5961.16,5794.5,5810.65,0
